image_id,group_id,dataset,folder,x,y,z,image_no,image_path,best_z,is_best,signed_z_offset,z_offset,signed_z_distance,z_distance,z_prior_score,read_error,signal,snr,sharpness,contrast,saturation,background,background_std,foreground_ratio,signal_utility,snr_utility,sharpness_utility,contrast_utility,saturation_utility,background_utility,objective_score,objective_level,combined_score,combined_level,score_method_version
2022-01-12-New02_6_12122_52037_Z09,2022-01-12-New02_6_12122_52037,2022-01-12-New02,6,12122,52037,1379078,9,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-22-01.390-12122,52037,1379078.tif",1379078,True,0,0,0,0,100.0,,44.367164611816406,36.681250513734376,613.3618931568789,12.375600391630678,3.510518790849673e-05,29.398473739624023,1.2095324993133545,0.22155841503267973,80.0,90.0,100.0,100.0,15.0,60.0,74.16666666666667,中,92.25,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52037_Z10,2022-01-12-New02_6_12122_52037,2022-01-12-New02,6,12122,52037,1379128,10,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-22-00.359-12122,52037,1379128.tif",1379078,False,50,50,1,1,90.0,,44.02861022949219,36.923222850207715,364.83885471680844,12.23368658142126,6.382761437908497e-06,29.440711975097656,1.1924368143081665,0.23426011029411764,60.0,100.0,70.0,80.0,50.0,50.0,68.33333333333333,差,83.5,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52037_Z11,2022-01-12-New02_6_12122_52037,2022-01-12-New02,6,12122,52037,1379178,11,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-59.313-12122,52037,1379178.tif",1379078,False,100,100,2,2,82.0,,44.783599853515625,32.132669123255184,129.43269451236586,10.681581941277436,0.0,29.89657974243164,1.3937093019485474,0.21286828533496732,100.0,40.0,40.0,40.0,80.0,0.0,50.0,差,72.4,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z01,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1378678,1,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-13.609-12122,52395,1378678.tif",1379078,False,-400,400,-8,8,50.0,,42.6795539855957,24.992835805016785,34.31726947175382,7.274904472862698,3.1913807189542485e-06,30.256406784057617,1.7076715230941772,0.1786471098856209,0.0,0.0,0.0,0.0,90.0,0.0,15.0,异常,39.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z02,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1378728,2,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-12.577-12122,52395,1378728.tif",1379078,False,-350,350,-7,7,50.0,,43.19919967651367,25.32287131294247,37.222863655533736,7.597341491299806,0.0,30.23862075805664,1.705936074256897,0.1820299734477124,10.0,10.0,10.0,10.0,100.0,10.0,25.0,异常,42.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z03,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1378778,3,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-11.549-12122,52395,1378778.tif",1379078,False,-300,300,-6,6,50.0,,43.813987731933594,25.824175467458367,53.9209075870727,8.008561348708929,9.574142156862745e-06,30.22644805908203,1.6966267824172974,0.1834756689133987,30.0,20.0,20.0,20.0,80.0,20.0,31.666666666666668,异常,44.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z04,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1378828,4,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-10.515-12122,52395,1378828.tif",1379078,False,-250,250,-5,5,50.0,,43.31095886230469,30.28260109268484,77.87924963038105,9.402768086027844,2.5531045751633988e-05,29.862876892089844,1.4302258491516113,0.220285054125817,20.0,30.0,30.0,30.0,70.0,80.0,43.333333333333336,异常,48.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z05,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1378878,5,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-09.484-12122,52395,1378878.tif",1379078,False,-200,200,-4,4,62.0,,43.837711334228516,30.840458905009132,152.24631235842241,9.817077051042691,3.1913807189542485e-05,29.883373260498047,1.4214351177215576,0.21859362234477125,40.0,40.0,40.0,40.0,60.0,70.0,48.333333333333336,异常,57.900000000000006,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z06,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1378928,6,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-08.452-12122,52395,1378928.tif",1379078,False,-150,150,-3,3,74.0,,44.4783821105957,31.549660532588227,278.81667398579896,10.335112325442248,3.829656862745098e-05,29.908048629760742,1.4097895622253418,0.21589371425653595,50.0,60.0,50.0,50.0,35.0,60.0,50.833333333333336,差,67.05,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z07,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1378978,7,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-07.422-12122,52395,1378978.tif",1379078,False,-100,100,-2,2,82.0,,44.9420166015625,32.20168143598292,398.8041492020154,10.747392631368646,3.829656862745098e-05,29.9425048828125,1.3956419229507446,0.21592562806372548,80.0,80.0,70.0,90.0,35.0,50.0,67.5,差,77.65,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z08,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1379028,8,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-06.390-12122,52395,1379028.tif",1379078,False,-50,50,-1,1,90.0,,45.100128173828125,32.696685237816006,483.43622209833035,10.956162379227392,6.063623366013072e-05,29.987760543823242,1.379348635673523,0.2196978400735294,90.0,100.0,80.0,100.0,10.0,30.0,68.33333333333333,差,83.5,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z09,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1379078,9,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-05.359-12122,52395,1379078.tif",1379078,True,0,0,0,0,100.0,,45.109619140625,31.30711278156548,703.0290030173164,10.628286038862967,4.4679330065359474e-05,29.79559326171875,1.440874457359314,0.20446218852124182,100.0,50.0,100.0,80.0,20.0,100.0,75.0,中,92.5,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z10,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1379128,10,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-04.327-12122,52395,1379128.tif",1379078,False,50,50,1,1,90.0,,44.8673210144043,31.612836323976367,643.1898931010651,10.581794251430717,6.701899509803922e-05,29.848840713500977,1.4192754030227661,0.21691176470588236,70.0,70.0,90.0,70.0,0.0,90.0,65.0,差,82.5,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12122_52395_Z11,2022-01-12-New02_6_12122_52395,2022-01-12-New02,6,12122,52395,1379178,11,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-21-03.282-12122,52395,1379178.tif",1379078,False,100,100,2,2,82.0,,44.5284309387207,32.254705507895736,295.7224197536334,10.560170711850871,3.510518790849673e-05,29.94985008239746,1.3805251121520996,0.23017195159313725,60.0,90.0,60.0,60.0,50.0,40.0,60.0,差,75.4,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z01,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1378678,1,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-17.923-12570,51321,1378678.tif",1378978,False,-300,300,-6,6,50.0,,40.379119873046875,40.379119873046875,24.67671323880929,12.37869644165039,0.0,28.000423431396484,0.9132555723190308,0.12441597732843138,0.0,0.0,0.0,0.0,90.0,90.0,30.0,异常,44.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z02,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1378728,2,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-16.890-12570,51321,1378728.tif",1378978,False,-250,250,-5,5,50.0,,41.195350646972656,41.195350646972656,76.1081509255268,13.196235656738281,6.382761437908497e-06,27.999114990234375,0.9126968383789062,0.1206469566993464,10.0,10.0,30.0,10.0,70.0,100.0,38.333333333333336,异常,46.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z03,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1378778,3,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-15.860-12570,51321,1378778.tif",1378978,False,-200,200,-4,4,62.0,,42.11197280883789,42.11197280883789,327.60089075527776,14.110454559326172,6.063623366013072e-05,28.00151824951172,0.9105628132820129,0.11583116319444445,30.0,30.0,50.0,40.0,50.0,80.0,46.666666666666664,异常,57.4,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z04,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1378828,4,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-14.830-12570,51321,1378828.tif",1378978,False,-150,150,-3,3,74.0,,42.77931594848633,42.77931594848633,643.8124798263501,14.766611099243164,0.00012765522875816994,28.012704849243164,0.9042845964431763,0.1134631587009804,50.0,50.0,70.0,60.0,20.0,70.0,53.333333333333336,差,67.8,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z05,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1378878,5,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-13.797-12570,51321,1378878.tif",1378978,False,-100,100,-2,2,82.0,,43.4029655456543,43.4029655456543,881.6245697435276,15.382644653320312,0.00012446384803921568,28.020320892333984,0.903529167175293,0.11236532373366014,80.0,80.0,80.0,80.0,30.0,60.0,68.33333333333333,差,77.9,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z06,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1378928,6,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-12.765-12570,51321,1378928.tif",1378978,False,-50,50,-1,1,90.0,,43.67434310913086,43.67434310913086,1133.7860146828773,15.645788192749023,0.0001787173202614379,28.028554916381836,0.899726152420044,0.11323657066993464,100.0,100.0,90.0,100.0,0.0,50.0,73.33333333333333,中,85.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z07,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1378978,7,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-11.735-12570,51321,1378978.tif",1378978,True,0,0,0,0,100.0,,43.536190032958984,43.536190032958984,1146.6317283301025,15.492834091186523,0.00015956903594771242,28.04335594177246,0.8898627758026123,0.1197054993872549,90.0,90.0,100.0,90.0,10.0,40.0,70.0,中,91.0,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z08,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1379028,8,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-10.705-12570,51321,1379028.tif",1378978,False,50,50,1,1,90.0,,43.224449157714844,43.224449157714844,585.892840467655,15.14080810546875,7.021037581699346e-05,28.083641052246094,0.8766036629676819,0.12562231924019607,70.0,70.0,60.0,70.0,40.0,30.0,56.666666666666664,差,80.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z09,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1379078,9,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-09.672-12570,51321,1379078.tif",1378978,False,100,100,2,2,82.0,,42.83806610107422,42.83806610107422,185.287368142046,14.712722778320312,1.2765522875816994e-05,28.125343322753906,0.861392080783844,0.12981579350490197,60.0,60.0,40.0,50.0,60.0,20.0,48.333333333333336,异常,71.9,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z10,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1379128,10,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-08.640-12570,51321,1379128.tif",1378978,False,150,150,3,3,74.0,,42.21429443359375,42.21429443359375,44.53521239158668,14.038738250732422,0.0,28.175556182861328,0.8396036028862,0.1361762152777778,40.0,40.0,20.0,30.0,90.0,10.0,38.333333333333336,异常,63.3,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51321_Z11,2022-01-12-New02_6_12570_51321,2022-01-12-New02,6,12570,51321,1379178,11,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-20-07.594-12570,51321,1379178.tif",1378978,False,200,200,4,4,62.0,,41.73446273803711,41.73446273803711,28.48662659854536,13.485506057739258,0.0,28.24895668029785,0.8084652423858643,0.14449933619281047,20.0,20.0,10.0,20.0,90.0,0.0,26.666666666666668,异常,51.4,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z01,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1378678,1,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-21.375-12570,51679,1378678.tif",1378978,False,-300,300,-6,6,50.0,,42.60239791870117,27.85068115066488,41.203000934569026,8.281105028313997,3.1913807189542485e-06,29.935026168823242,1.5296716690063477,0.17224200878267973,0.0,0.0,0.0,0.0,90.0,90.0,30.0,异常,44.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z02,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1378728,2,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-20.343-12570,51679,1378728.tif",1378978,False,-250,250,-5,5,50.0,,43.465728759765625,28.523705609309904,70.28067118723965,8.880286037372452,6.382761437908497e-06,29.933542251586914,1.5238457918167114,0.16729536866830066,10.0,10.0,20.0,10.0,75.0,100.0,37.5,异常,46.25,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z03,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1378778,3,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-19.312-12570,51679,1378778.tif",1378978,False,-200,200,-4,4,62.0,,44.5,29.38183853761516,208.50231207749974,9.612908918305557,2.5531045751633988e-05,29.940855026245117,1.5145410299301147,0.1626327614379085,30.0,20.0,40.0,20.0,60.0,80.0,41.666666666666664,异常,55.9,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z04,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1378828,4,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-18.282-12570,51679,1378828.tif",1378978,False,-150,150,-3,3,74.0,,45.487953186035156,30.125147929414517,506.5701646187873,10.291273510612312,7.659313725490196e-05,29.94847869873047,1.5099661350250244,0.15709252450980393,50.0,30.0,60.0,40.0,40.0,70.0,48.333333333333336,异常,66.3,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z05,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1378878,5,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-17.250-12570,51679,1378878.tif",1378978,False,-100,100,-2,2,82.0,,46.089202880859375,30.72654305558922,713.957054808929,10.750548310404447,0.0001053155637254902,29.963594436645508,1.499980092048645,0.15612872753267973,80.0,40.0,70.0,70.0,30.0,60.0,58.333333333333336,差,74.9,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z06,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1378928,6,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-16.229-12570,51679,1378928.tif",1378978,False,-50,50,-1,1,90.0,,46.399715423583984,31.12782312781545,987.4179864747034,11.007761222294944,0.00013722937091503268,29.99134063720703,1.4906187057495117,0.15787760416666666,90.0,50.0,90.0,90.0,0.0,50.0,61.666666666666664,差,81.5,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z07,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1378978,7,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-15.187-12570,51679,1378978.tif",1378978,True,0,0,0,0,100.0,,46.42008590698242,31.39561475555557,1145.644178087389,11.106471553703567,0.00013403799019607844,29.998577117919922,1.4785531759262085,0.1653103298611111,100.0,70.0,100.0,100.0,10.0,40.0,70.0,中,91.0,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z08,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1379028,8,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-14.157-12570,51679,1379028.tif",1378978,False,50,50,1,1,90.0,,46.041831970214844,31.426814792586065,944.2945778660668,10.934636449117978,0.00011169832516339869,30.022050857543945,1.4650492668151855,0.17600145526960784,70.0,80.0,80.0,80.0,20.0,30.0,60.0,差,81.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z09,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1379078,9,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-13.125-12570,51679,1379078.tif",1378978,False,100,100,2,2,82.0,,45.5868034362793,31.486252412971442,431.95264308551515,10.720253398538281,4.4679330065359474e-05,30.065677642822266,1.4478319883346558,0.18432457618464052,60.0,90.0,50.0,60.0,50.0,20.0,55.0,差,73.9,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z10,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1379128,10,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-12.093-12570,51679,1379128.tif",1378978,False,150,150,3,3,74.0,,44.94097900390625,31.336439833007425,100.74448903938067,10.335923062056985,6.382761437908497e-06,30.117773056030273,1.434144377708435,0.19309129901960784,40.0,60.0,30.0,50.0,75.0,10.0,44.166666666666664,异常,65.05,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_51679_Z11,2022-01-12-New02_6_12570_51679,2022-01-12-New02,6,12570,51679,1379178,11,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-19-11.046-12570,51679,1379178.tif",1378978,False,200,200,4,4,62.0,,44.4555778503418,31.664669385541202,50.60955761676609,10.144151862538875,0.0,30.213706970214844,1.4039489030838013,0.2056557649101307,20.0,100.0,10.0,30.0,100.0,0.0,43.333333333333336,异常,56.4,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z01,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1378678,1,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-22.937-12570,52037,1378678.tif",1379028,False,-350,350,-7,7,50.0,,42.639427185058594,31.302662068538204,19.04031353676162,9.344072879274274,0.0,29.91124725341797,1.362166166305542,0.18951376123366012,0.0,0.0,0.0,0.0,90.0,40.0,21.666666666666668,异常,41.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z02,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1378728,2,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-21.907-12570,52037,1378728.tif",1379028,False,-300,300,-6,6,50.0,,43.34218978881836,32.08516682704221,27.326284963525207,9.934349335353383,0.0,29.922391891479492,1.3508481979370117,0.187292560253268,20.0,10.0,10.0,10.0,90.0,30.0,28.333333333333332,异常,43.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z03,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1378778,3,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-20.876-12570,52037,1378778.tif",1379028,False,-250,250,-5,5,50.0,,43.13068771362305,38.882598884762,56.222876063507414,12.21297011455762,3.1913807189542485e-06,29.583398818969727,1.109254240989685,0.21350017871732027,10.0,40.0,20.0,20.0,70.0,100.0,43.333333333333336,异常,48.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z04,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1378828,4,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-19.843-12570,52037,1378828.tif",1379028,False,-200,200,-4,4,62.0,,43.7857666015625,39.74921979110595,150.98752020377887,12.872925782811574,2.8722426470588235e-05,29.6055908203125,1.1015503406524658,0.20868757659313725,30.0,60.0,40.0,30.0,50.0,90.0,50.0,差,58.4,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z05,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1378878,5,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-18.812-12570,52037,1378878.tif",1379028,False,-150,150,-3,3,74.0,,44.6245002746582,40.95080826272496,408.888097938997,13.747122599139342,9.25500408496732e-05,29.64412498474121,1.0897098779678345,0.20286330678104575,40.0,70.0,60.0,70.0,40.0,80.0,60.0,差,69.8,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z06,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1378928,6,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-17.782-12570,52037,1378928.tif",1379028,False,-100,100,-2,2,82.0,,45.2659912109375,41.829019916112536,646.9971506608142,14.411577333728728,0.00012127246732026144,29.670255661010742,1.082167148590088,0.1993368310866013,50.0,80.0,70.0,80.0,20.0,70.0,61.666666666666664,差,75.9,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z07,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1378978,7,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-16.751-12570,52037,1378978.tif",1379028,False,-50,50,-1,1,90.0,,45.51955795288086,42.80756269049074,809.4580426668434,14.859222921657528,0.00011808108660130719,29.718955993652344,1.063353180885315,0.20186121323529413,60.0,90.0,80.0,90.0,30.0,60.0,68.33333333333333,差,83.5,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z08,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1379028,8,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-15.723-12570,52037,1379028.tif",1379028,True,0,0,0,0,100.0,,45.57410430908203,43.608401075200746,917.9019782605926,15.117170075290288,0.00017552593954248366,29.775508880615234,1.0450762510299683,0.20776845894607843,70.0,100.0,100.0,100.0,0.0,50.0,70.0,中,91.0,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z09,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1379078,9,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-14.687-12570,52037,1379078.tif",1379028,False,50,50,1,1,90.0,,46.517250061035156,37.51118837363132,852.2251795028008,13.150257305148536,0.00012446384803921568,30.209747314453125,1.240090012550354,0.191687091503268,100.0,20.0,90.0,60.0,10.0,20.0,50.0,差,78.0,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z10,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1379128,10,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-13.656-12570,52037,1379128.tif",1379028,False,100,100,2,2,82.0,,45.929969787597656,37.814538351984844,231.21120932492673,12.88118765334704,1.5956903594771243e-05,30.284332275390625,1.2146114110946655,0.2025250204248366,90.0,30.0,50.0,40.0,60.0,10.0,46.666666666666664,异常,71.4,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52037_Z11,2022-01-12-New02_6_12570_52037,2022-01-12-New02,6,12570,52037,1379178,11,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-18-12.611-12570,52037,1379178.tif",1379028,False,150,150,3,3,74.0,,45.63743209838867,38.9082373851063,107.9049384485347,12.961429336136751,0.0,30.43431854248047,1.1729503870010376,0.21444801879084968,80.0,50.0,30.0,50.0,90.0,0.0,50.0,差,66.8,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52395_Z01,2022-01-12-New02_6_12570_52395,2022-01-12-New02,6,12570,52395,1378678,1,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-17-27.423-12570,52395,1378678.tif",1379078,False,-400,400,-8,8,50.0,,43.618377685546875,22.53444421910529,16.537142577365817,6.399601706027491,0.0,31.231107711791992,1.9356313943862915,0.18798508986928106,0.0,0.0,0.0,0.0,90.0,90.0,30.0,异常,44.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52395_Z02,2022-01-12-New02_6_12570_52395,2022-01-12-New02,6,12570,52395,1378728,2,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-17-26.390-12570,52395,1378728.tif",1379078,False,-350,350,-7,7,50.0,,44.319580078125,23.09224242521364,20.294185144705327,6.821285856355259,0.0,31.227888107299805,1.9192410707473755,0.19040734783496732,10.0,10.0,10.0,10.0,90.0,100.0,38.333333333333336,异常,46.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52395_Z03,2022-01-12-New02_6_12570_52395,2022-01-12-New02,6,12570,52395,1378778,3,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-17-25.360-12570,52395,1378778.tif",1379078,False,-300,300,-6,6,50.0,,45.12460708618164,23.837001962966852,37.846697059247994,7.337303599410681,0.0,31.23473358154297,1.8930487632751465,0.19036905126633988,20.0,20.0,20.0,20.0,90.0,80.0,41.666666666666664,异常,47.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New02_6_12570_52395_Z04,2022-01-12-New02_6_12570_52395,2022-01-12-New02,6,12570,52395,1378828,4,"D:\Microscopic Image\原始数据集\2022-01-12-New02\6\2022-01-12-12-17-24.330-12570,52395,1378828.tif",1379078,False,-250,250,-5,5,50.0,,45.9611701965332,24.6832814614491,119.0720973422337,7.8896125671531445,9.574142156862745e-06,31.270423889160156,1.8620364665985107,0.1901775684232026,30.0,30.0,30.0,30.0,65.0,70.0,42.5,异常,47.75,异常,z_prior_plus_fov_ranked_metrics_v2
