image_id,split,image_path,relative_image_path,group_new_id,group_id,source_partner,dataset,folder,x,y,z,image_no,is_expert_best,reference_score,reference_level,quality_score,quality_level,label_source,source_note,source_image_path,source_table
G0135_7D87D1_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0135_7D87D1\G0135_7D87D1_Z10.tif,train/images/G0135_7D87D1/G0135_7D87D1_Z10.tif,G0135_7D87D1,2022-01-12-New03_2_40710_52395,partner_C,2022-01-12-New03,2,40710,52395,1379028,10,False,90.0,优,95.9,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_2_40710_52395\10_z1379028_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0135_7D87D1_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0135_7D87D1\G0135_7D87D1_Z11.tif,train/images/G0135_7D87D1/G0135_7D87D1_Z11.tif,G0135_7D87D1,2022-01-12-New03_2_40710_52395,partner_C,2022-01-12-New03,2,40710,52395,1379078,11,True,100.0,优,99.6,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_2_40710_52395\11_z1379078_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0136_E67165_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z01.tif,train/images/G0136_E67165/G0136_E67165_Z01.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378578,1,False,50.0,差,41.6,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\01_z1378578_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z02.tif,train/images/G0136_E67165/G0136_E67165_Z02.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378628,2,False,50.0,差,43.8,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\02_z1378628_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z03.tif,train/images/G0136_E67165/G0136_E67165_Z03.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378678,3,False,50.0,差,46.1,异常,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\03_z1378678_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z04.tif,train/images/G0136_E67165/G0136_E67165_Z04.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378728,4,False,62.0,差,52.8,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\04_z1378728_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z05.tif,train/images/G0136_E67165/G0136_E67165_Z05.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378778,5,False,74.0,中,61.0,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\05_z1378778_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z06.tif,train/images/G0136_E67165/G0136_E67165_Z06.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378828,6,False,82.0,良,68.5,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\06_z1378828_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z07.tif,train/images/G0136_E67165/G0136_E67165_Z07.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378878,7,False,90.0,优,76.3,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\07_z1378878_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z08.tif,train/images/G0136_E67165/G0136_E67165_Z08.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378928,8,True,100.0,优,84.3,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\08_z1378928_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z09.tif,train/images/G0136_E67165/G0136_E67165_Z09.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1378978,9,False,90.0,优,78.2,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\09_z1378978_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z10.tif,train/images/G0136_E67165/G0136_E67165_Z10.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1379028,10,False,82.0,良,74.1,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\10_z1379028_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0136_E67165_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0136_E67165\G0136_E67165_Z11.tif,train/images/G0136_E67165/G0136_E67165_Z11.tif,G0136_E67165,2022-01-12-New03_4_39366_51679,partner_A,2022-01-12-New03,4,39366,51679,1379078,11,False,74.0,中,71.0,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39366_51679\11_z1379078_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0137_894A0D_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z01.tif,train/images/G0137_894A0D/G0137_894A0D_Z01.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378578,1,False,50.0,差,42.6,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\01_z1378578_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z02.tif,train/images/G0137_894A0D/G0137_894A0D_Z02.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378628,2,False,50.0,差,43.1,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\02_z1378628_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z03.tif,train/images/G0137_894A0D/G0137_894A0D_Z03.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378678,3,False,50.0,差,46.8,异常,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\03_z1378678_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z04.tif,train/images/G0137_894A0D/G0137_894A0D_Z04.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378728,4,False,62.0,差,53.1,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\04_z1378728_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z05.tif,train/images/G0137_894A0D/G0137_894A0D_Z05.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378778,5,False,74.0,中,60.1,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\05_z1378778_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z06.tif,train/images/G0137_894A0D/G0137_894A0D_Z06.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378828,6,False,82.0,良,70.2,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\06_z1378828_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z07.tif,train/images/G0137_894A0D/G0137_894A0D_Z07.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378878,7,False,90.0,优,76.7,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\07_z1378878_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z08.tif,train/images/G0137_894A0D/G0137_894A0D_Z08.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378928,8,True,100.0,优,86.3,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\08_z1378928_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z09.tif,train/images/G0137_894A0D/G0137_894A0D_Z09.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1378978,9,False,90.0,优,84.3,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\09_z1378978_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z10.tif,train/images/G0137_894A0D/G0137_894A0D_Z10.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1379028,10,False,82.0,良,74.6,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\10_z1379028_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0137_894A0D_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0137_894A0D\G0137_894A0D_Z11.tif,train/images/G0137_894A0D/G0137_894A0D_Z11.tif,G0137_894A0D,2022-01-12-New03_4_39366_52037,partner_B,2022-01-12-New03,4,39366,52037,1379078,11,False,74.0,中,71.8,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New03_4_39366_52037\11_z1379078_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0138_10D58B_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z01.tif,train/images/G0138_10D58B/G0138_10D58B_Z01.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378578,1,False,50.0,差,41.1,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\01_z1378578_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z02.tif,train/images/G0138_10D58B/G0138_10D58B_Z02.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378628,2,False,50.0,差,44.2,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\02_z1378628_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z03.tif,train/images/G0138_10D58B/G0138_10D58B_Z03.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378678,3,False,62.0,差,51.1,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\03_z1378678_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z04.tif,train/images/G0138_10D58B/G0138_10D58B_Z04.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378728,4,False,74.0,中,57.2,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\04_z1378728_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z05.tif,train/images/G0138_10D58B/G0138_10D58B_Z05.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378778,5,False,82.0,良,63.4,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\05_z1378778_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z06.tif,train/images/G0138_10D58B/G0138_10D58B_Z06.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378828,6,False,90.0,优,71.4,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\06_z1378828_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z07.tif,train/images/G0138_10D58B/G0138_10D58B_Z07.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378878,7,True,100.0,优,80.1,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\07_z1378878_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z08.tif,train/images/G0138_10D58B/G0138_10D58B_Z08.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378928,8,False,90.0,优,85.7,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\08_z1378928_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z09.tif,train/images/G0138_10D58B/G0138_10D58B_Z09.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1378978,9,False,82.0,良,85.2,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\09_z1378978_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z10.tif,train/images/G0138_10D58B/G0138_10D58B_Z10.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1379028,10,False,74.0,中,77.9,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\10_z1379028_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0138_10D58B_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0138_10D58B\G0138_10D58B_Z11.tif,train/images/G0138_10D58B/G0138_10D58B_Z11.tif,G0138_10D58B,2022-01-12-New03_4_39366_52395,partner_C,2022-01-12-New03,4,39366,52395,1379078,11,False,62.0,差,73.7,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New03_4_39366_52395\11_z1379078_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0139_30FD09_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z01.tif,train/images/G0139_30FD09/G0139_30FD09_Z01.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378578,1,False,50.0,差,38.5,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\01_z1378578_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0139_30FD09_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z02.tif,train/images/G0139_30FD09/G0139_30FD09_Z02.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378628,2,False,50.0,差,40.3,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\02_z1378628_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0139_30FD09_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z03.tif,train/images/G0139_30FD09/G0139_30FD09_Z03.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378678,3,False,50.0,差,42.1,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\03_z1378678_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0139_30FD09_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z04.tif,train/images/G0139_30FD09/G0139_30FD09_Z04.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378728,4,False,62.0,差,48.3,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\04_z1378728_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0139_30FD09_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z05.tif,train/images/G0139_30FD09/G0139_30FD09_Z05.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378778,5,False,74.0,中,56.6,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\05_z1378778_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0139_30FD09_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z06.tif,train/images/G0139_30FD09/G0139_30FD09_Z06.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378828,6,False,82.0,良,63.2,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\06_z1378828_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0139_30FD09_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z07.tif,train/images/G0139_30FD09/G0139_30FD09_Z07.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378878,7,False,90.0,优,71.8,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\07_z1378878_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0139_30FD09_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z08.tif,train/images/G0139_30FD09/G0139_30FD09_Z08.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378928,8,True,100.0,优,81.0,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\08_z1378928_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0139_30FD09_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0139_30FD09\G0139_30FD09_Z09.tif,train/images/G0139_30FD09/G0139_30FD09_Z09.tif,G0139_30FD09,2022-01-12-New03_4_39814_51321,partner_A,2022-01-12-New03,4,39814,51321,1378978,9,False,90.0,优,85.7,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New03_4_39814_51321\09_z1378978_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
